customer_id,recency,frequency,monetary,segment_k
17215,52,4,1808.6399999999999,1
17216,468,2,246.0,3
17217,782,4,730.17,2
17218,116,5,618.66,2
17219,424,2,253.55,3
17221,436,2,87.78,0
17222,1409,1,189.9,0
17223,11,6,734.88,1
17224,8,5,887.01,1
17225,73,5,1650.5900000000001,2
17226,187,3,611.18,2
17227,302,2,187.4,3
17228,87,2,125.51,3
17229,466,4,607.75,2
17230,37,1,112.19,0
17231,148,1,228.13,0
17232,337,3,1069.76,2
17234,192,3,104.58,3
17235,485,4,907.27,2
17236,920,1,355.01,3
17237,416,3,363.32000000000005,3
17238,808,1,62.19,0
17239,267,3,635.34,2
17240,14,9,2190.92,1
17241,723,4,515.5600000000001,2
17243,1109,2,90.3,0
17244,213,4,332.45,2
17245,301,4,384.69,2
17246,466,3,691.82,3
17247,29,2,96.79,1
17248,278,2,377.46999999999997,3
17249,529,2,100.19,0
17250,643,1,142.35999999999999,0
17251,5,2,261.71,1
17252,464,1,504.92,3
17253,258,5,424.91,2
17254,950,1,117.72,0
17255,478,5,971.1899999999999,2
17256,276,1,404.11,3
17257,106,5,783.6,2
17258,11,6,1378.08,1
17259,702,2,169.13,3
17260,1071,1,364.6,3
17261,300,3,191.44,3
17262,427,2,396.8,3
17263,100,5,598.54,2
17264,108,2,365.76,3
17265,15,1,661.24,1
17266,555,1,8.73,0
17267,147,3,373.21000000000004,3
17268,804,1,78.0,0
17270,193,5,206.65,2
17271,688,1,166.19,0
17272,913,2,126.69999999999999,0
17273,847,2,454.81,3
17274,1243,1,98.99000000000001,0
17275,1146,1,378.29999999999995,3
17276,287,5,716.01,2
17277,153,4,857.77,2
17278,462,2,372.13,3
17279,455,3,514.04,3
17280,343,3,344.73,3
17281,335,4,484.73,2
17282,333,2,548.21,3
17283,329,2,68.18,0
17284,95,3,118.6,1
17285,1060,2,114.53999999999999,0
17286,1281,1,6.59,0
17287,47,2,377.63,1
17288,508,5,853.0699999999999,2
17289,970,2,284.38,3
17291,511,1,218.83,0
17292,385,1,101.75999999999999,0
17293,51,4,593.31,1
17294,340,3,276.4,3
17295,139,4,587.71,2
17296,124,1,237.13,0
17297,366,5,556.28,2
17298,41,1,338.93999999999994,1
17299,108,3,761.48,2
17300,239,5,850.03,2
17302,533,2,698.0699999999999,3
17303,343,4,698.75,2
17304,915,1,83.49000000000001,0
17305,492,2,601.94,3
17306,228,1,165.64,0
17307,252,3,252.14,3
17308,618,1,101.71,0
17309,403,3,444.40999999999997,3
17310,801,1,172.73,0
17311,264,2,780.41,3
17312,1155,2,2529.9700000000003,3
17313,762,2,413.78999999999996,3
17314,658,4,679.21,2
17315,1230,2,1028.47,3
17316,151,2,259.65999999999997,3
17317,66,4,758.46,1
17318,167,2,216.26999999999998,3
17319,275,3,355.92,3
17320,1313,1,122.52,0
17321,59,7,1580.3799999999999,2
17322,129,6,1741.71,2
17323,59,5,582.46,1
17324,234,2,399.36,3
17326,809,3,633.9200000000001,3
17327,451,5,758.73,2
17328,294,2,167.91,3
17329,695,2,54.31,0
17330,208,3,511.87,3
17331,559,1,109.43,0
17332,525,3,475.78999999999996,3
17333,1155,2,592.45,3
17334,40,7,494.96,1
17335,472,2,198.06,3
17336,304,3,816.94,2
17337,273,4,719.31,2
17338,461,1,234.27,0
17340,249,2,144.49,3
17342,517,4,438.09999999999997,2
17343,383,5,697.1899999999999,2
17344,608,2,180.06,3
17345,1102,2,237.48,3
17346,141,2,156.01,3
17347,817,2,126.1,0
17348,557,3,436.84999999999997,3
17349,1276,1,11.2,0
17350,139,6,503.24,2
17351,290,2,331.96,3
17352,1101,2,227.15,3
17353,39,2,195.9,1
17354,135,5,1158.09,2
17355,131,5,651.88,2
17356,428,3,166.49,3
17358,1137,2,216.41,3
17359,225,4,1096.37,2
17360,51,5,696.34,1
17361,545,1,326.76,3
17362,227,2,124.07000000000001,0
17363,469,3,426.24,3
17364,94,1,38.239999999999995,0
17365,134,1,199.02999999999997,0
17366,548,2,336.54,3
17367,386,1,224.68,0
17368,1309,1,432.03999999999996,3
17369,814,1,136.72,0
17370,1112,1,32.72,0
17371,141,2,360.94,3
17372,298,4,489.93,2
17373,997,1,133.22,0
17374,465,3,169.0,3
17375,619,3,935.51,2
17378,378,1,121.05,0
17379,86,6,1140.32,2
17380,634,2,413.99,3
17381,1270,2,292.7,3
17382,4,3,513.81,1
17383,299,3,304.83,3
17384,247,5,795.8,2
17385,326,5,520.14,2
17386,630,2,248.07,3
17387,267,2,801.1700000000001,3
17388,361,7,965.23,2
17389,68,3,303.47,1
17391,62,8,1498.93,2
17392,250,2,170.22,3
17393,283,2,267.73,3
17394,421,4,432.8,2
17395,877,1,154.57,0
17396,166,3,520.77,2
17397,1237,1,77.43,0
17398,838,3,660.03,3
17399,723,4,541.35,2
17400,284,3,661.47,2
17401,199,3,270.56,3
17402,100,1,156.14999999999998,0
17403,443,6,1296.63,2
17404,587,4,605.51,2
17405,124,6,885.27,2
17406,286,3,396.77000000000004,3
17407,378,3,648.71,3
17408,169,3,479.06,3
17409,644,2,355.03999999999996,3
17411,1212,1,121.17,0
17412,234,3,316.77,3
17413,2,2,211.01,1
17414,1103,1,38.24,0
17415,500,2,137.22,0
17416,151,3,259.63,3
17417,41,3,674.63,1
17418,1429,2,337.69,3
17419,768,3,176.84,3
17420,143,3,703.28,2
17421,768,2,1484.27,3
17422,141,8,898.85,2
17423,315,1,310.21000000000004,3
17424,92,4,418.44,1
17425,310,2,192.97,3
17426,986,3,650.09,3
17427,322,2,171.60000000000002,3
17428,269,4,564.15,2
17429,1217,1,211.3,0
17430,76,4,639.98,1
17431,3,4,219.3,1
17432,534,1,249.74,0
17433,782,4,1347.72,2
17434,497,2,435.6,3
17435,663,1,28.22,0
17436,166,4,848.74,2
17437,654,6,1602.62,2
17438,466,1,53.53,0
17439,266,2,197.67000000000002,3
17440,476,5,1261.72,2
17441,277,5,1752.8899999999999,2
17442,1203,2,477.94,3
17444,528,2,280.11,3
17445,413,4,1156.78,2
17446,737,2,224.5,3
17447,526,3,405.74,3
17448,1368,1,16.6,0
17449,16,5,946.78,1
17450,55,3,263.61,1
17451,222,5,720.4399999999999,2
17452,477,2,240.8,3
17453,591,1,57.86,0
17454,798,2,156.7,0
17455,910,5,1444.96,2
17456,101,8,1202.73,2
17457,411,2,319.06,3
17458,863,2,630.48,3
17459,41,4,612.38,1
17460,18,5,785.39,1
17462,889,2,232.20000000000002,3
17463,496,2,350.15999999999997,3
17464,351,5,493.07,2
17465,376,3,601.04,3
17466,66,5,907.39,2
17467,1430,1,134.79,0
17468,645,3,628.46,3
17469,565,3,544.33,3
17470,823,2,1091.93,3
17471,56,5,906.42,1
17472,145,2,524.3100000000001,3
17473,259,1,296.09,3
17474,224,1,239.35,0
17475,196,2,30.07,0
17476,1070,1,325.3,0
17477,416,4,682.44,2
17478,407,2,217.21,3
17479,1037,1,205.07,0
17480,399,4,1367.01,2
17481,207,4,605.25,2
17482,431,2,133.31,0
17483,453,5,641.0,2
17484,1444,1,189.38,0
17485,987,3,311.45,3
17486,47,6,1554.41,2
17488,417,2,441.44,3
17489,63,2,165.93,1
17490,680,1,29.55,0
17491,424,4,447.11,2
17492,524,4,477.11,2
17493,39,4,764.73,1
17494,677,2,197.75,3
17495,93,5,1388.91,2
17496,520,2,291.03,3
17497,499,5,507.56,2
17498,271,2,139.51,0
17499,1040,2,337.02,3
17500,193,3,243.95000000000002,3
17501,812,1,563.4599999999999,3
17503,348,2,222.59,3
17504,1122,1,136.82,0
17505,432,2,289.25,3
17506,1369,1,178.44,0
17507,841,3,884.19,3
17508,84,2,269.7,1
17509,530,2,370.12,3
17510,263,3,285.18,3
17511,565,5,1051.64,2
17512,1006,1,54.56999999999999,0
17513,467,5,1194.89,2
17514,18,5,413.76,1
17515,55,3,763.04,1
17516,451,4,706.86,2
17517,1148,2,259.0,3
17518,127,5,1302.71,2
17519,120,6,1118.18,2
17520,99,3,790.29,1
17521,55,5,3375.71,2
17522,66,5,705.46,1
17523,26,4,412.52,1
17524,374,4,868.4499999999999,2
17526,198,4,679.76,2
17527,1282,1,54.650000000000006,0
17528,61,6,984.36,2
17529,1073,1,33.1,0
17530,578,3,496.65,3
17531,23,5,580.57,1
17532,143,2,332.19,3
17533,114,5,989.58,2
17534,178,4,557.1,2
17535,253,3,341.84,3
17536,913,1,104.08,0
17537,115,3,901.3100000000001,2
17538,917,2,358.68,3
17539,463,6,737.8199999999999,2
17541,238,4,178.88,3
17542,1303,2,170.9,3
17543,169,2,141.08,3
17544,401,3,557.16,3
17545,296,1,52.92,0
17546,85,6,1966.77,2
17547,454,3,327.83000000000004,3
17548,475,3,441.21000000000004,3
17549,442,3,532.06,3
17550,113,3,1074.6200000000001,2
17551,510,4,432.51,2
17552,570,2,818.1,3
17553,93,5,877.0,2
17554,502,1,230.57,0
17555,108,2,286.13,3
17556,685,2,185.88,3
17557,93,4,1235.3500000000001,2
17558,169,5,1012.27,2
17559,578,2,255.77,3
17560,821,3,776.72,3
17561,480,4,767.77,2
17562,1060,1,161.73000000000002,0
17563,274,5,1213.02,2
17564,203,3,797.6800000000001,2
17565,12,3,143.57,1
17566,18,4,817.78,1
17567,188,1,151.22,0
17568,90,2,269.43,1
17569,116,4,544.81,2
17570,827,2,145.7,0
17571,1451,1,110.19999999999999,0
17572,291,2,32.52,0
17573,314,4,790.84,2
17574,1427,2,414.12,3
17576,133,5,763.64,2
17578,194,4,373.90999999999997,2
17579,509,3,744.59,3
17580,329,4,240.98999999999998,3
17581,79,5,899.69,2
17582,39,2,372.69,1
17584,109,2,75.78999999999999,0
17585,319,6,612.46,2
17586,428,4,700.09,2
17587,164,3,297.19,3
17588,333,3,781.62,2
17589,376,3,436.25,3
17591,143,3,717.6,2
17592,359,4,602.01,2
17593,117,3,477.2,1
17595,277,4,737.34,2
17596,292,3,210.37,3
17597,228,2,353.46,3
17598,564,3,534.09,3
17599,615,1,107.29,0
17600,260,3,415.8,3
17601,77,6,1213.8,2
17602,9,3,286.15,1
17603,120,5,577.6800000000001,2
17604,656,3,370.54,3
17605,3,3,307.67,1
17606,93,5,758.02,2
17607,624,4,934.6,2
17608,5,4,742.12,1
17609,498,2,468.40000000000003,3
17610,502,2,519.01,3
17611,555,5,835.9,2
17612,52,3,524.35,1
17613,206,2,318.2,3
17614,369,2,234.09,3
17615,434,6,844.04,2
17616,142,4,408.07,2
17617,361,2,259.21,3
17618,896,3,342.23,3
17619,643,5,577.74,2
17620,578,3,500.21,3
17621,42,4,832.04,1
17622,205,3,364.03,3
17623,15,2,423.78999999999996,1
17624,426,4,1224.03,2
17625,460,2,391.62,3
17626,744,1,2092.12,3
17627,929,2,341.75,3
17628,25,2,805.02,1
17630,453,5,935.4499999999999,2
17631,28,3,352.57,1
17632,51,6,1690.03,2
17634,665,2,215.81,3
17635,484,3,571.97,3
17636,695,3,728.06,3
17637,63,2,721.02,1
17638,110,1,522.85,3
17639,361,3,747.32,2
17640,1009,1,159.17,0
17641,313,6,1453.97,2
17644,491,2,181.36,3
17645,278,2,422.45,3
17646,508,1,423.31,3
17647,1159,1,389.94,3
17648,1106,1,164.5,0
17649,136,2,224.32999999999998,3
17650,423,4,1236.8400000000001,2
17651,46,4,778.1899999999999,1
17652,66,3,324.42,1
17653,169,3,492.95,2
17654,447,2,331.33,3
17655,87,3,278.13,1
17656,1044,1,201.45999999999998,0
17657,1114,2,508.77,3
17658,231,3,369.34000000000003,3
17659,1178,1,205.23,0
17661,15,2,568.3,1
17662,575,6,958.96,2
17663,476,8,1077.8700000000001,2
17664,23,4,769.93,1
17665,68,3,252.97,1
17666,503,3,686.83,3
17667,10,5,680.16,1
17669,96,2,756.5799999999999,1
17670,650,4,625.32,2
17671,28,4,419.38,1
17672,144,3,278.98,3
17673,32,5,679.95,1
17674,522,3,436.78,3
17675,79,2,687.74,1
17677,1306,1,235.35000000000002,0
17678,405,4,188.31,3
17679,9,3,822.84,1
17680,626,4,370.46,3
17681,997,2,211.09999999999997,3
17682,750,2,1007.8900000000001,3
17683,591,3,524.22,3
17684,56,5,755.92,1
17685,794,3,538.54,3
17686,417,3,710.9,3
17687,815,2,202.46,3
17688,378,2,238.37,3
17689,63,2,183.57999999999998,1
17690,678,2,492.66999999999996,3
17691,401,1,16.3,0
17692,102,2,176.20999999999998,3
17693,847,1,133.85,0
17694,360,1,133.36,0
17695,555,3,508.01,3
17697,846,1,385.54,3
17698,312,8,1192.32,2
17699,115,6,1019.73,2
17700,658,1,32.5,0
17701,28,3,450.79,1
17702,43,2,137.25,1
17703,50,3,246.29,1
17704,150,3,482.13,2
17705,476,3,238.73,3
17706,943,1,170.18,0
17707,43,2,141.77,1
17708,217,5,574.0600000000001,2
17709,350,2,330.76,3
17710,55,3,218.63,1
17711,1133,2,167.59,3
17712,1296,1,7.35,0
17713,158,1,68.55,0
17714,455,2,717.61,3
17715,139,3,407.51,3
17716,78,4,836.4599999999999,1
17717,25,2,301.65999999999997,1
17718,108,5,667.03,2
17719,47,4,658.6,1
17720,823,2,247.98000000000002,3
17721,17,8,1929.1,1
17722,575,1,110.00999999999999,0
17723,875,1,107.19,0
17724,933,1,62.28999999999999,0
17725,307,2,92.45,0
17726,61,3,378.0,1
17727,171,2,302.64,3
17728,353,3,713.58,2
17729,809,1,30.04,0
17730,169,7,2411.81,2
17731,17,2,305.53,1
17733,83,5,1289.66,2
17734,212,3,680.63,2
17735,93,2,191.98999999999998,3
17736,945,2,147.22,0
17737,785,3,712.73,3
17739,1344,1,306.54,0
17740,61,4,787.11,1
17741,1178,1,53.480000000000004,0
17743,85,3,451.84,1
17744,108,3,690.26,1
17745,170,6,795.52,2
17746,237,1,232.66,0
17748,682,2,219.66000000000003,3
17750,224,6,1338.1,2
17751,291,4,1037.83,2
17752,1031,1,108.21000000000001,0
17753,1366,1,343.95,0
17754,451,7,936.1,2
17755,644,1,2.09,0
17756,1436,1,102.94,0
17757,990,3,428.11,3
17758,199,4,468.45,2
17759,540,3,1085.51,2
17760,415,4,505.55999999999995,2
17761,465,3,420.53,3
17762,179,3,406.8,3
17763,740,1,37.63,0
17764,83,3,323.17,1
17765,619,1,92.79,0
17766,1164,2,573.02,3
17767,786,3,397.18,3
17768,19,1,32.71,0
17769,443,1,30.64,0
17770,1153,1,95.66,0
17771,312,1,221.95,0
17772,704,2,265.22,3
17773,235,4,657.34,2
17774,180,3,550.18,2
17775,92,4,608.08,2
17776,972,1,100.22,0
17777,37,4,376.2,1
17778,594,4,483.83,2
17779,559,2,162.46,3
17780,482,2,228.09,3
17781,127,3,373.4,1
17782,892,1,356.05,3
17783,576,1,91.21,0
17784,578,6,785.86,2
17785,135,3,471.34999999999997,2
17786,611,1,220.43,0
17787,737,3,851.5500000000001,3
17789,541,1,174.61999999999998,0
17790,365,4,1070.75,2
17791,42,6,1544.24,2
17792,227,2,407.71,3
17793,359,3,718.51,2
17794,101,4,658.69,2
17795,469,2,557.7,3
17796,274,3,399.7,3
17797,1253,1,223.24,0
17798,272,2,137.29,0
17799,194,5,850.82,2
17800,789,2,162.65,3
17801,727,2,193.81,3
17802,454,3,376.89,3
17803,208,2,465.14,3
17804,332,3,297.7,3
17805,148,5,993.6,2
17806,199,5,471.56,2
17807,85,6,1249.8400000000001,2
17808,535,3,220.16,3
17809,355,1,282.48,0
17811,900,2,256.75,3
17812,70,2,314.51,1
17813,1421,1,105.91,0
17814,130,2,241.02999999999997,3
17815,950,2,640.11,3
17816,286,1,168.94,0
17818,643,3,649.85,3
17819,786,2,83.5,0
17820,98,2,162.04,3
17821,641,3,193.22,3
17822,293,4,832.1700000000001,2
17823,201,4,741.87,2
17825,99,4,1184.1100000000001,2
17826,217,4,401.73,2
17827,544,1,3.84,0
17828,95,2,270.63,3
17829,394,6,804.0799999999999,2
17830,247,5,623.22,2
17831,517,4,372.44,2
17832,1018,1,108.57,0
17833,778,4,586.46,2
17834,635,2,233.76999999999998,3
17835,568,3,223.93,3
17836,270,2,266.44,3
17837,136,5,613.89,2
17838,405,2,344.26,3
17839,32,2,503.11,1
17840,140,4,1343.48,2
17841,712,2,526.0999999999999,3
17842,1079,1,107.19,0
17843,508,3,478.53000000000003,3
17844,93,4,500.85,1
17845,35,5,1030.73,1
17846,1045,3,226.47,3
17847,1114,1,26.64,0
17848,16,2,198.34,1
17849,665,1,90.89,0
17850,5,4,675.1899999999999,1
17851,255,1,468.15,3
17852,21,3,401.07,1
17853,318,5,726.76,2
17855,470,2,237.81,3
17856,1313,1,484.62,3
17857,128,5,798.5799999999999,2
17858,303,4,328.0,2
17859,239,5,988.67,2
17860,217,4,761.92,2
17861,651,3,885.25,2
17862,599,4,161.26,3
17863,197,2,599.74,3
17865,1212,1,112.08,0
17866,142,6,1113.98,2
17867,228,1,509.59,3
17869,77,5,777.44,2
17870,1100,2,123.19,0
17871,383,1,152.47,0
17872,1396,1,294.65000000000003,0
17873,136,4,606.16,2
17874,1071,1,132.01,0
17875,1017,1,144.05,0
17876,583,2,280.0,3
17877,184,4,880.3199999999999,2
17878,377,2,436.19,3
17879,163,2,195.48,3
17880,148,3,457.18,3
17881,298,3,790.48,2
17882,471,2,1135.4399999999998,3
17883,192,6,998.81,2
17884,529,3,215.42000000000002,3
17885,339,4,876.93,2
17886,1460,1,148.34,0
17887,442,1,55.339999999999996,0
17888,646,2,50.63,0
17889,570,2,179.56,3
17890,556,5,550.5999999999999,2
17891,316,1,501.51000000000005,3
17892,142,4,586.36,2
17893,868,4,619.43,2
17894,79,2,332.87,1
17895,422,1,295.72,0
17896,250,6,1021.26,2
17897,278,2,234.96,3
17898,533,4,437.22,2
17899,120,5,1124.32,2
17900,1274,1,187.06,0
17901,20,8,797.54,1
17902,131,5,902.49,2
17903,954,3,600.3100000000001,3
17904,117,5,893.38,2
17905,676,1,39.35,0
17906,712,3,303.08,3
17907,889,3,403.90999999999997,3
17908,150,5,831.56,2
17909,660,3,2270.74,2
17910,74,3,418.15,1
17911,13,3,263.97,1
17912,17,2,455.43,1
17913,337,4,436.85,2
17914,555,5,337.94,2
17915,1279,1,23.58,0
17916,82,3,294.86,1
17917,626,3,407.89,3
17918,344,3,273.74,3
17920,656,3,272.89,3
17921,680,4,371.53,3
17922,120,4,373.13,2
17923,572,2,709.59,3
17924,944,1,236.6,0
17925,71,6,1205.27,2
17926,1113,1,9.15,0
17927,171,6,800.05,2
17928,669,5,1038.66,2
17929,856,1,28.73,0
17930,5,1,53.53,1
17931,187,4,851.2,2
17932,468,3,855.22,2
17933,1399,1,838.89,3
17934,791,2,226.91,3
17935,111,4,693.22,2
17936,157,3,452.3,3
17937,664,2,347.34,3
17938,1009,3,500.02,3
17939,701,1,91.03999999999999,0
17940,1180,2,305.28,3
17941,17,2,173.29,1
17942,51,3,501.14,1
17943,341,1,18.4,0
17944,278,3,754.29,2
17945,121,5,896.52,2
17946,171,3,557.0,2
17947,10,4,878.5,1
17948,970,2,399.52,3
17949,498,2,392.64,3
17950,51,3,630.02,1
17951,483,5,605.26,2
17952,300,3,798.4200000000001,2
17953,172,3,378.3,3
17954,575,7,1050.79,2
17955,293,4,577.59,2
17956,583,1,86.03,0
17957,267,2,184.95,3
17958,489,2,291.71,3
17959,111,4,823.79,2
17960,445,1,150.74,0
17961,417,2,227.22,3
17962,132,3,223.07999999999998,3
17963,529,2,70.2,0
17964,344,5,1306.5,2
17965,499,4,469.85,2
17966,149,3,1256.57,2
17968,110,2,236.34,3
17969,673,4,239.69,3
17970,85,4,770.54,2
17971,947,1,290.38,0
17973,1019,3,440.36,3
17974,555,1,46.07,0
17975,246,1,53.39,0
17976,400,2,461.74,3
17978,556,4,942.51,2
17979,645,3,496.94,3
17981,179,3,346.07,3
17982,507,2,478.18,3
17983,557,4,694.13,2
17984,760,1,34.11,0
17985,1264,2,263.59000000000003,3
17986,328,5,724.6,2
17988,181,4,209.07,3
17989,148,3,526.9399999999999,2
17990,651,2,525.39,3
17991,1437,1,67.19,0
17992,515,2,653.71,3
17993,77,7,1994.63,2
17994,666,1,310.23,0
17995,600,2,542.87,3
17997,164,5,585.9300000000001,2
17998,100,2,141.5,3
18000,33,4,434.08,1
18001,375,3,773.34,2
18002,490,1,150.17000000000002,0
18004,95,5,693.35,2
18005,9,4,471.37,1
18006,302,4,258.98,3
18007,1459,1,256.83,0
18008,514,2,301.52,3
18009,85,4,689.13,1
18011,194,2,538.23,3
18012,692,2,302.4,3
18014,965,1,38.2,0
18015,408,3,291.83,3
18016,155,1,142.47,0
18017,574,3,1089.41,2
18018,405,2,305.36,3
18020,970,1,202.84,0
18021,768,2,294.22,3
18022,294,1,68.52,0
18023,152,3,672.56,2
18024,214,4,358.47,2
18025,621,4,493.88,2
18026,315,3,579.38,3
18027,725,2,400.45,3
18028,284,5,878.03,2
18029,1164,1,65.2,0
18030,39,1,247.06,1
18031,189,3,220.64,3
18032,4,2,125.08,1
18033,220,5,638.58,2
18034,378,3,666.59,3
18035,129,5,592.56,2
18036,666,4,697.4300000000001,2
18037,80,2,243.45000000000002,1
18038,195,3,1012.16,2
18039,1011,2,340.09000000000003,3
18040,1343,1,36.07,0
18041,175,3,855.6700000000001,2
18042,591,2,185.87,3
18043,132,3,284.75,3
18044,68,4,362.07,1
18045,313,4,722.96,2
18047,208,6,940.18,2
18048,217,4,1025.94,2
18049,629,4,1065.6,2
18050,230,1,39.92,0
18051,11,3,479.96000000000004,1
18052,856,1,48.5,0
18053,243,6,534.65,2
18054,337,2,187.37,3
18055,338,3,357.29,3
18056,859,3,326.78,3
18057,551,1,155.28,0
18058,460,4,617.12,2
18059,125,1,200.23,0
18060,251,4,1025.93,2
18061,85,2,460.0,1
18062,1068,1,330.28000000000003,0
18063,120,8,1476.43,2
18064,1023,2,188.45,3
18065,193,6,1127.1000000000001,2
18066,111,3,451.44,1
18067,415,2,132.05,0
18068,521,2,112.54,0
18069,185,2,432.06,3
18070,53,2,210.99,1
18072,222,2,110.0,0
18073,64,3,332.04,1
18074,193,2,338.96,3
18075,451,4,472.77,2
18076,165,5,743.11,2
18078,414,6,1036.36,2
18079,98,3,261.47,1
18082,249,4,396.33,2
18083,227,1,75.41,0
18084,597,2,332.53999999999996,3
18085,347,3,654.38,3
18086,390,1,50.32,0
18087,1011,2,350.81,3
18088,57,4,552.46,1
18089,477,3,467.37,3
18090,710,3,388.53,3
18093,657,5,831.11,2
18094,284,3,514.19,3
18095,66,1,163.46,0
18096,107,4,383.34,1
18097,81,4,470.69,1
18099,82,4,371.49,1
18100,420,3,162.68,3
18101,249,2,110.02,0
18102,1096,3,1177.06,2
18103,1143,1,64.95,0
18104,294,3,302.72,3
18105,341,6,2717.77,2
18106,894,1,145.94,0
18107,105,6,1519.6100000000001,2
18108,130,2,170.9,3
18109,15,4,444.27,1
18110,578,4,341.73,3
18111,7,4,619.53,1
18112,220,2,276.25,3
18113,799,1,106.58,0
18114,734,4,501.38,2
18115,34,4,1166.99,1
18116,732,2,860.65,3
18117,264,6,738.83,2
18118,385,4,856.75,2
18119,1224,1,44.05,0
18120,101,5,621.9399999999999,2
18121,117,4,699.73,2
18122,489,3,335.94,3
18123,597,5,640.25,2
18124,357,2,316.78999999999996,3
18125,585,1,117.16,0
18126,764,1,114.17,0
18127,453,3,453.62,3
18129,475,3,430.05,3
18130,594,6,901.75,2
18131,826,1,211.92,0
18132,652,1,279.62,0
18133,1,3,280.87,1
18135,296,3,541.49,3
18136,65,5,810.9300000000001,1
18138,111,4,608.13,2
18139,488,1,58.58,0
18140,407,3,1032.98,2
18141,56,4,686.55,1
18142,12,5,1317.4299999999998,1
18143,68,3,436.63,1
18144,241,5,737.06,2
18145,28,3,775.22,1
18146,735,2,178.79999999999998,3
18147,1115,2,285.91,3
18148,35,5,1180.82,1
18149,228,2,378.03,3
18150,141,5,448.85,2
18151,311,5,1219.25,2
18152,324,4,258.5,3
18153,1084,2,371.05,3
18154,254,2,105.23,0
18155,289,4,549.2,2
18157,709,2,306.2,3
18158,445,4,694.0899999999999,2
18159,278,2,322.22,3
18160,5,4,560.92,1
18161,675,1,23.35,0
18162,1160,1,166.3,0
18163,546,1,255.61,0
18164,1241,2,298.01,3
18165,172,3,542.0,2
18166,1342,1,204.91,0
18167,43,3,454.6,1
18168,520,3,284.01,3
18169,305,2,457.05,3
18170,9,3,371.57,1
18171,322,3,239.96,3
18172,123,4,705.17,2
18173,1228,1,704.49,3
18174,7,2,435.82,1
18175,79,6,1501.12,2
18176,921,2,188.89,3
18177,18,7,1515.99,1
18178,461,3,497.33000000000004,3
18179,248,3,321.09,3
18180,1313,1,363.61,3
18181,193,3,417.68,3
18182,662,3,113.99000000000001,3
18183,910,1,48.65,0
18184,276,5,731.2,2
18185,870,3,690.42,3
18186,384,3,203.73,3
18187,1381,1,38.13,0
18188,270,2,187.88,3
18189,108,2,163.61,3
18190,1287,2,461.2,3
18191,272,2,1319.5,3
18192,56,3,259.09000000000003,1
18193,262,5,970.14,2
18195,552,3,295.15,3
18196,902,5,415.26,2
18197,486,2,1031.09,3
18198,421,6,1751.22,2
18199,1266,2,152.45000000000002,0
18200,693,2,367.67,3
18201,127,4,631.75,2
18202,23,4,1319.6399999999999,1
18203,143,5,1327.89,2
18206,548,5,931.0600000000001,2
18207,148,4,898.95,2
18208,804,5,868.5,2
18209,934,2,328.2,3
18210,254,2,303.79,3
18211,292,1,108.75,0
18212,9,1,81.22,1
18213,1102,1,246.54,0
18214,809,1,632.47,3
18215,343,1,234.82,0
18216,567,3,385.58,3
18218,50,3,223.32999999999998,1
18219,272,2,90.33,0
18220,126,2,484.71000000000004,3
18221,98,1,72.96,0
18222,883,3,640.96,3
18223,151,2,309.46999999999997,3
18225,593,3,301.62,3
18226,264,1,49.54,0
18227,298,4,460.76,2
18228,279,2,216.31,3
18229,66,3,523.71,1
18230,227,1,81.38,0
18232,43,4,895.0400000000001,1
18233,163,5,642.99,2
18234,1433,1,218.44,0
18236,161,2,797.99,3
18237,676,3,746.51,3
18238,521,2,339.01,3
18241,858,1,23.1,0
18243,216,5,1156.16,2
18244,1027,1,321.88,0
18245,261,8,1076.92,2
18246,649,2,322.86,3
18247,711,2,303.99,3
18248,102,4,480.63,2
18249,92,10,2131.38,2
18250,457,3,399.96,3
18251,469,1,757.0200000000001,3
18252,291,2,153.09,3
18253,769,3,647.88,3
18254,707,1,52.47,0
18255,349,2,103.03999999999999,0
18256,321,2,387.94,3
18257,57,3,501.04,1
18258,884,1,113.38,0
18259,275,3,507.11,3
18260,170,1,55.120000000000005,0
18261,514,2,446.19,3
18262,436,4,537.17,2
18264,69,3,540.79,1
18265,114,5,752.66,2
18267,337,2,94.61,0
18268,1111,2,116.65,0
18269,953,2,205.54000000000002,3
18271,265,4,465.2,2
18272,639,2,110.39,0
18273,639,1,63.66,0
18274,1428,1,206.68,0
18275,102,3,248.13,1
18276,440,3,881.98,2
18277,80,4,887.13,2
18278,694,5,1394.3700000000001,2
18279,1032,1,75.16,0
18280,170,5,591.86,2
18282,1332,1,61.75,0
18283,489,5,939.0699999999999,2
18285,786,2,281.57,3
18286,322,4,524.39,2
18287,155,3,508.17,2
18288,414,4,728.5600000000001,2
18289,109,2,233.42,3
18290,658,3,598.15,3
18293,333,3,208.73,3
18294,925,4,908.75,2
18295,48,1,156.74,0
18296,728,3,247.63,3
18297,211,2,773.76,3
18299,19,2,486.9,1
18301,398,2,600.1899999999999,3
18302,8,5,626.85,1
18303,222,2,304.83,3
18304,1252,1,115.06,0
18305,598,1,179.96,0
18306,349,3,479.1,3
18307,188,1,40.54,0
18308,98,2,597.04,1
18309,294,1,65.81,0
18310,250,1,180.14,0
18311,136,4,667.03,2
18312,444,4,118.16,3
18313,29,10,1951.66,2
18314,281,3,809.28,2
18315,337,2,693.5,3
