order_id,customer_id,order_date,order_status
44500,14865,2021-03-19,Completed
44501,14865,2021-02-21,Completed
44502,14865,2023-07-07,Completed
44503,14865,2021-02-19,Completed
44504,14866,2022-09-14,Completed
44505,14866,2021-09-28,Completed
44506,14866,2023-08-20,Completed
44507,14866,2023-07-21,Returned
44508,14866,2024-02-01,Completed
44509,14866,2024-05-27,Cancelled
44510,14866,2021-05-10,Completed
44511,14866,2024-08-30,Completed
44512,14867,2024-02-11,Completed
44513,14867,2021-12-18,Completed
44514,14867,2023-08-04,Completed
44515,14867,2021-03-14,Completed
44516,14868,2022-02-07,Completed
44517,14868,2021-06-05,Completed
44518,14869,2021-01-21,Completed
44519,14869,2023-09-30,Completed
44520,14869,2024-10-19,Completed
44521,14869,2022-03-13,Completed
44522,14870,2024-11-04,Returned
44523,14870,2024-08-20,Completed
44524,14871,2024-11-19,Completed
44525,14871,2021-03-23,Completed
44526,14871,2022-08-30,Completed
44527,14871,2021-12-27,Completed
44528,14872,2021-12-03,Returned
44529,14872,2021-06-25,Completed
44530,14872,2022-03-13,Completed
44531,14872,2022-12-26,Completed
44532,14872,2024-06-16,Completed
44533,14872,2022-09-05,Completed
44534,14873,2023-02-11,Completed
44535,14873,2021-11-11,Completed
44536,14874,2021-01-31,Completed
44537,14874,2021-03-18,Completed
44538,14874,2024-01-25,Completed
44539,14874,2023-08-10,Completed
44540,14874,2021-06-11,Completed
44541,14875,2022-09-23,Completed
44542,14875,2022-03-28,Completed
44543,14875,2024-12-26,Completed
44544,14875,2022-08-18,Completed
44545,14875,2021-04-26,Completed
44546,14875,2024-08-31,Completed
44547,14876,2023-08-17,Completed
44548,14876,2024-01-23,Completed
44549,14876,2024-03-31,Completed
44550,14876,2021-04-26,Completed
44551,14877,2022-05-02,Completed
44552,14877,2023-05-23,Completed
44553,14877,2023-12-14,Completed
44554,14877,2022-07-07,Completed
44555,14877,2021-11-25,Returned
44556,14878,2024-10-15,Cancelled
44557,14878,2021-03-02,Completed
44558,14879,2023-03-18,Completed
44559,14879,2023-08-25,Completed
44560,14879,2022-10-13,Completed
44561,14880,2024-09-17,Completed
44562,14880,2024-06-19,Completed
44563,14881,2022-12-25,Completed
44564,14881,2022-01-25,Completed
44565,14881,2022-08-31,Completed
44566,14882,2022-01-13,Returned
44567,14882,2021-05-01,Completed
44568,14882,2024-06-02,Completed
44569,14883,2024-02-19,Completed
44570,14883,2023-06-13,Returned
44571,14883,2022-03-29,Completed
44572,14883,2022-06-18,Completed
44573,14883,2024-04-13,Completed
44574,14883,2021-08-30,Completed
44575,14884,2024-06-24,Completed
44576,14885,2023-10-01,Completed
44577,14885,2023-12-07,Cancelled
44578,14885,2021-11-06,Completed
44579,14886,2024-02-03,Completed
44580,14886,2022-10-28,Completed
44581,14886,2021-07-19,Completed
44582,14886,2021-06-12,Completed
44583,14886,2023-08-02,Completed
44584,14886,2021-01-14,Completed
44585,14886,2021-10-23,Completed
44586,14886,2022-09-29,Completed
44587,14887,2021-04-26,Returned
44588,14887,2024-01-19,Completed
44589,14888,2022-08-27,Completed
44590,14888,2024-12-21,Completed
44591,14888,2022-06-05,Completed
44592,14888,2022-02-22,Completed
44593,14888,2021-12-15,Completed
44594,14888,2023-03-01,Completed
44595,14888,2022-04-05,Completed
44596,14889,2022-01-29,Completed
44597,14889,2021-07-06,Completed
44598,14889,2023-10-03,Completed
44599,14890,2021-07-20,Cancelled
44600,14890,2022-11-08,Completed
44601,14890,2021-12-16,Completed
44602,14891,2021-09-10,Completed
44603,14891,2023-09-29,Completed
44604,14891,2024-04-20,Completed
44605,14891,2023-10-03,Returned
44606,14892,2022-10-12,Completed
44607,14892,2021-10-10,Completed
44608,14892,2021-12-25,Completed
44609,14893,2023-01-14,Completed
44610,14893,2023-08-31,Completed
44611,14893,2024-04-07,Completed
44612,14893,2024-03-02,Completed
44613,14893,2022-10-10,Completed
44614,14893,2021-11-15,Completed
44615,14894,2022-02-23,Completed
44616,14895,2022-05-23,Completed
44617,14895,2023-05-26,Completed
44618,14895,2022-08-29,Completed
44619,14897,2024-06-28,Completed
44620,14897,2021-09-11,Completed
44621,14897,2024-07-27,Completed
44622,14897,2024-12-16,Returned
44623,14897,2022-11-05,Completed
44624,14897,2021-11-14,Completed
44625,14898,2024-10-20,Completed
44626,14899,2022-07-30,Completed
44627,14899,2024-08-15,Completed
44628,14899,2023-09-02,Completed
44629,14899,2024-01-07,Completed
44630,14900,2024-09-21,Completed
44631,14900,2023-11-25,Completed
44632,14900,2021-11-18,Completed
44633,14900,2022-06-01,Completed
44634,14901,2024-05-17,Completed
44635,14901,2021-07-14,Completed
44636,14901,2023-12-28,Returned
44637,14902,2024-07-17,Completed
44638,14902,2023-10-29,Completed
44639,14902,2024-06-28,Completed
44640,14902,2021-09-18,Completed
44641,14902,2022-12-11,Completed
44642,14903,2023-12-29,Completed
44643,14903,2022-12-13,Completed
44644,14903,2022-02-11,Completed
44645,14904,2024-09-17,Completed
44646,14904,2023-03-29,Completed
44647,14904,2024-08-27,Completed
44648,14905,2021-02-28,Completed
44649,14905,2023-01-23,Completed
44650,14905,2022-10-24,Completed
44651,14905,2022-09-07,Completed
44652,14906,2022-10-04,Completed
44653,14906,2024-11-09,Completed
44654,14906,2024-04-05,Completed
44655,14907,2024-04-29,Completed
44656,14908,2021-03-14,Completed
44657,14909,2024-12-11,Completed
44658,14909,2024-10-06,Completed
44659,14909,2024-04-10,Completed
44660,14910,2024-10-02,Completed
44661,14910,2023-05-30,Cancelled
44662,14910,2024-03-14,Completed
44663,14912,2022-09-25,Completed
44664,14912,2022-05-12,Completed
44665,14913,2024-09-23,Completed
44666,14913,2022-04-21,Completed
44667,14913,2022-07-06,Returned
44668,14914,2024-01-08,Completed
44669,14915,2024-02-11,Completed
44670,14915,2024-03-01,Completed
44671,14915,2024-11-29,Completed
44672,14916,2023-09-04,Completed
44673,14916,2023-06-10,Completed
44674,14917,2021-09-15,Completed
44675,14917,2023-09-17,Completed
44676,14917,2024-09-25,Completed
44677,14918,2023-08-31,Completed
44678,14918,2022-05-10,Completed
44679,14918,2022-02-19,Completed
44680,14918,2022-03-18,Completed
44681,14918,2023-06-15,Completed
44682,14919,2022-06-09,Completed
44683,14919,2024-02-21,Completed
44684,14920,2024-10-04,Completed
44685,14921,2021-04-18,Completed
44686,14921,2022-12-05,Returned
44687,14923,2022-11-01,Completed
44688,14923,2022-04-07,Completed
44689,14923,2021-09-16,Completed
44690,14924,2022-04-08,Completed
44691,14924,2024-03-13,Completed
44692,14924,2023-07-04,Returned
44693,14924,2022-01-09,Completed
44694,14924,2021-10-11,Completed
44695,14924,2023-01-17,Completed
44696,14924,2022-01-08,Completed
44697,14925,2023-05-10,Completed
44698,14925,2022-02-04,Completed
44699,14926,2023-04-06,Completed
44700,14926,2024-10-19,Completed
44701,14926,2024-12-21,Completed
44702,14926,2023-04-27,Completed
44703,14926,2024-06-05,Completed
44704,14927,2023-01-07,Completed
44705,14927,2022-10-14,Completed
44706,14927,2021-04-26,Completed
44707,14928,2021-01-11,Completed
44708,14928,2024-09-03,Completed
44709,14929,2021-03-29,Completed
44710,14929,2023-10-19,Completed
44711,14929,2024-11-26,Completed
44712,14929,2022-05-06,Completed
44713,14930,2023-08-26,Completed
44714,14930,2022-01-24,Completed
44715,14930,2024-07-23,Completed
44716,14930,2023-04-16,Completed
44717,14930,2024-07-18,Completed
44718,14930,2021-08-09,Completed
44719,14931,2024-10-10,Completed
44720,14931,2024-12-20,Completed
44721,14931,2023-01-06,Completed
44722,14931,2024-12-16,Completed
44723,14932,2021-03-06,Completed
44724,14932,2024-04-01,Returned
44725,14932,2022-10-12,Completed
44726,14932,2023-07-17,Completed
44727,14933,2021-03-02,Returned
44728,14933,2024-09-26,Completed
44729,14934,2023-05-10,Completed
44730,14934,2022-12-14,Completed
44731,14934,2023-10-12,Completed
44732,14934,2021-06-23,Completed
44733,14935,2021-11-26,Completed
44734,14935,2021-05-20,Completed
44735,14935,2024-02-28,Completed
44736,14935,2023-08-13,Completed
44737,14936,2022-12-18,Completed
44738,14936,2021-08-31,Completed
44739,14936,2024-11-10,Completed
44740,14937,2023-03-04,Completed
44741,14937,2022-06-21,Returned
44742,14937,2023-03-07,Completed
44743,14937,2024-12-10,Completed
44744,14938,2021-03-26,Completed
44745,14938,2021-08-25,Completed
44746,14938,2024-06-30,Completed
44747,14939,2024-05-30,Completed
44748,14940,2021-01-02,Completed
44749,14940,2023-03-19,Completed
44750,14941,2021-09-04,Returned
44751,14941,2021-03-15,Completed
44752,14942,2024-11-25,Completed
44753,14942,2024-04-12,Completed
44754,14943,2023-12-12,Completed
44755,14943,2023-10-22,Completed
44756,14943,2023-11-04,Returned
44757,14944,2022-09-18,Completed
44758,14944,2022-03-31,Completed
44759,14945,2022-08-25,Completed
44760,14945,2024-12-10,Completed
44761,14945,2021-02-05,Completed
44762,14946,2024-12-20,Completed
44763,14946,2024-03-23,Completed
44764,14946,2021-07-21,Completed
44765,14946,2023-03-31,Completed
44766,14946,2024-10-30,Returned
44767,14947,2023-03-17,Completed
44768,14947,2023-11-23,Completed
44769,14949,2023-09-06,Completed
44770,14949,2021-11-01,Completed
44771,14949,2022-09-28,Completed
44772,14949,2023-03-15,Completed
44773,14949,2022-07-15,Completed
44774,14950,2023-01-23,Completed
44775,14950,2023-04-10,Completed
44776,14950,2022-09-30,Completed
44777,14952,2021-02-28,Completed
44778,14953,2024-01-31,Completed
44779,14953,2021-05-19,Completed
44780,14954,2022-06-23,Completed
44781,14954,2024-06-25,Completed
44782,14954,2024-03-18,Completed
44783,14955,2023-03-24,Completed
44784,14956,2021-01-13,Completed
44785,14957,2022-02-02,Completed
44786,14957,2022-01-15,Returned
44787,14957,2023-08-23,Completed
44788,14957,2021-12-01,Completed
44789,14957,2024-03-12,Completed
44790,14958,2023-08-06,Completed
44791,14959,2024-04-22,Completed
44792,14959,2024-11-06,Completed
44793,14959,2023-04-09,Completed
44794,14959,2024-11-28,Completed
44795,14959,2023-05-05,Completed
44796,14959,2023-11-23,Completed
44797,14959,2024-09-21,Completed
44798,14960,2021-05-10,Completed
44799,14961,2023-10-11,Completed
44800,14961,2023-03-05,Completed
44801,14961,2022-10-31,Completed
44802,14962,2024-12-10,Completed
44803,14962,2023-06-18,Completed
44804,14962,2022-10-11,Completed
44805,14962,2022-12-31,Completed
44806,14963,2022-06-03,Completed
44807,14964,2024-06-28,Completed
44808,14964,2021-01-09,Completed
44809,14964,2022-04-08,Completed
44810,14965,2022-04-11,Completed
44811,14965,2022-10-17,Completed
44812,14966,2022-02-24,Completed
44813,14966,2023-09-10,Completed
44814,14966,2023-12-05,Returned
44815,14966,2021-11-22,Returned
44816,14966,2024-01-07,Returned
44817,14966,2021-03-21,Completed
44818,14966,2023-02-06,Completed
44819,14966,2023-02-12,Completed
44820,14967,2021-10-10,Completed
44821,14967,2021-03-14,Completed
44822,14967,2022-12-27,Completed
44823,14967,2023-10-26,Completed
44824,14967,2023-03-08,Completed
44825,14967,2021-03-15,Completed
44826,14968,2024-11-22,Completed
44827,14968,2024-03-29,Cancelled
44828,14969,2021-10-19,Completed
44829,14970,2023-04-27,Completed
44830,14970,2021-09-02,Completed
44831,14971,2023-12-18,Completed
44832,14971,2022-12-15,Completed
44833,14971,2024-02-21,Completed
44834,14972,2021-12-16,Completed
44835,14972,2023-05-31,Completed
44836,14972,2023-04-08,Completed
44837,14972,2021-03-13,Completed
44838,14972,2023-06-18,Completed
44839,14972,2024-04-23,Cancelled
44840,14973,2023-08-09,Completed
44841,14974,2024-11-04,Completed
44842,14974,2024-04-02,Completed
44843,14975,2023-04-12,Completed
44844,14975,2024-02-28,Completed
44845,14975,2023-03-06,Completed
44846,14976,2024-04-03,Completed
44847,14977,2023-11-07,Completed
44848,14977,2023-06-17,Completed
44849,14978,2022-06-01,Completed
44850,14978,2021-12-17,Completed
44851,14978,2023-01-15,Completed
44852,14979,2022-12-13,Completed
44853,14979,2022-04-26,Completed
44854,14980,2022-11-25,Returned
44855,14980,2024-01-13,Completed
44856,14980,2024-11-23,Completed
44857,14980,2022-08-30,Completed
44858,14980,2023-08-28,Completed
44859,14981,2021-11-18,Completed
44860,14981,2021-02-09,Completed
44861,14981,2022-03-24,Completed
44862,14981,2024-10-14,Completed
44863,14982,2024-04-28,Completed
44864,14982,2024-01-05,Completed
44865,14982,2022-06-12,Completed
44866,14982,2024-06-26,Completed
44867,14982,2021-04-22,Completed
44868,14983,2021-02-27,Returned
44869,14983,2024-01-11,Completed
44870,14984,2022-07-18,Completed
44871,14985,2023-04-13,Completed
44872,14985,2024-10-02,Returned
44873,14985,2024-01-14,Completed
44874,14985,2021-12-03,Completed
44875,14985,2023-01-27,Returned
44876,14986,2023-05-06,Completed
44877,14986,2024-08-21,Completed
44878,14986,2022-04-28,Completed
44879,14986,2023-07-22,Completed
44880,14987,2024-07-31,Completed
44881,14987,2023-03-08,Completed
44882,14987,2022-10-29,Returned
44883,14987,2021-03-05,Completed
44884,14987,2021-04-05,Completed
44885,14987,2022-08-06,Completed
44886,14988,2024-09-20,Completed
44887,14988,2024-11-20,Cancelled
44888,14988,2022-04-10,Completed
44889,14988,2021-08-05,Completed
44890,14988,2022-07-13,Completed
44891,14988,2021-04-21,Completed
44892,14989,2023-04-05,Completed
44893,14989,2023-03-08,Completed
44894,14989,2022-11-08,Completed
44895,14989,2023-10-05,Completed
44896,14990,2023-03-17,Returned
44897,14990,2023-08-09,Completed
44898,14990,2021-03-20,Completed
44899,14990,2024-06-06,Completed
44900,14991,2023-11-27,Completed
44901,14991,2022-06-28,Completed
44902,14993,2022-06-29,Completed
44903,14993,2021-01-28,Completed
44904,14993,2023-02-03,Returned
44905,14993,2023-01-02,Completed
44906,14993,2023-03-04,Returned
44907,14994,2023-04-19,Completed
44908,14994,2022-02-12,Completed
44909,14994,2021-12-19,Completed
44910,14995,2023-06-21,Completed
44911,14995,2023-06-08,Completed
44912,14995,2024-07-03,Returned
44913,14995,2022-07-29,Returned
44914,14996,2023-10-15,Completed
44915,14997,2024-03-30,Completed
44916,14997,2023-10-23,Completed
44917,14998,2021-02-03,Completed
44918,14999,2024-02-18,Completed
44919,15000,2024-03-16,Completed
44920,15000,2023-07-31,Completed
44921,15000,2024-10-02,Completed
44922,15000,2024-12-19,Completed
44923,15001,2024-12-20,Completed
44924,15001,2021-06-07,Completed
44925,15001,2023-04-08,Completed
44926,15002,2021-05-04,Completed
44927,15002,2022-03-26,Completed
44928,15002,2023-08-11,Cancelled
44929,15002,2024-02-11,Completed
44930,15003,2024-01-15,Completed
44931,15003,2024-04-13,Completed
44932,15003,2024-11-07,Completed
44933,15003,2023-04-01,Completed
44934,15004,2024-10-19,Completed
44935,15005,2023-10-21,Completed
44936,15005,2021-11-29,Completed
44937,15005,2022-05-27,Completed
44938,15006,2021-03-11,Returned
44939,15006,2024-07-27,Completed
44940,15006,2024-04-11,Completed
44941,15006,2021-09-20,Completed
44942,15007,2022-10-22,Completed
44943,15007,2024-04-09,Completed
44944,15008,2022-07-04,Completed
44945,15008,2021-08-28,Completed
44946,15008,2024-10-02,Completed
44947,15008,2023-04-04,Completed
44948,15008,2024-09-15,Completed
44949,15008,2023-01-14,Completed
44950,15008,2023-06-08,Completed
44951,15009,2024-11-13,Completed
44952,15010,2021-02-24,Completed
44953,15010,2024-09-23,Completed
44954,15010,2022-05-14,Completed
44955,15010,2023-08-11,Completed
44956,15011,2022-11-28,Completed
44957,15011,2021-12-11,Completed
44958,15011,2021-01-08,Completed
44959,15011,2024-02-29,Cancelled
44960,15011,2023-11-06,Completed
44961,15012,2024-11-21,Completed
44962,15012,2023-12-19,Completed
44963,15012,2022-11-27,Completed
44964,15012,2024-03-09,Completed
44965,15012,2022-11-18,Completed
44966,15013,2023-01-28,Completed
44967,15014,2023-05-20,Completed
44968,15014,2021-06-20,Completed
44969,15014,2021-03-17,Completed
44970,15014,2023-04-07,Returned
44971,15014,2024-02-29,Completed
44972,15015,2023-05-06,Completed
44973,15015,2021-06-15,Completed
44974,15015,2022-01-16,Completed
44975,15016,2021-03-04,Completed
44976,15017,2022-08-01,Completed
44977,15017,2022-11-13,Completed
44978,15017,2022-06-13,Completed
44979,15017,2024-09-21,Completed
44980,15018,2022-02-24,Completed
44981,15018,2021-06-06,Completed
44982,15018,2021-01-31,Completed
44983,15018,2021-01-15,Completed
44984,15018,2021-11-10,Completed
44985,15018,2021-06-02,Completed
44986,15018,2022-10-04,Completed
44987,15019,2024-12-29,Completed
44988,15019,2023-06-28,Completed
44989,15019,2023-07-30,Completed
44990,15020,2022-08-29,Completed
44991,15021,2021-08-31,Completed
44992,15022,2021-04-30,Completed
44993,15023,2024-12-06,Completed
44994,15023,2024-02-07,Completed
44995,15023,2024-05-30,Completed
44996,15023,2024-02-02,Completed
44997,15024,2021-11-14,Completed
44998,15025,2023-06-10,Completed
44999,15025,2021-10-01,Completed
45000,15025,2021-11-02,Completed
45001,15026,2023-04-06,Completed
45002,15026,2024-10-28,Completed
45003,15026,2021-07-06,Completed
45004,15026,2022-09-17,Completed
45005,15026,2022-07-16,Completed
45006,15026,2021-05-12,Completed
45007,15026,2022-02-07,Completed
45008,15027,2021-07-25,Completed
45009,15028,2023-09-08,Completed
45010,15028,2022-01-26,Completed
45011,15029,2021-11-26,Completed
45012,15029,2021-08-17,Returned
45013,15029,2023-07-30,Completed
45014,15029,2022-03-04,Completed
45015,15030,2024-12-01,Completed
45016,15030,2021-09-05,Completed
45017,15030,2023-09-17,Completed
45018,15030,2023-08-21,Completed
45019,15030,2021-08-26,Completed
45020,15031,2023-03-25,Completed
45021,15031,2023-12-10,Completed
45022,15032,2024-04-19,Returned
45023,15032,2022-04-22,Completed
45024,15033,2021-01-15,Completed
45025,15033,2022-10-24,Completed
45026,15033,2022-04-01,Completed
45027,15033,2022-05-29,Completed
45028,15034,2021-11-16,Completed
45029,15034,2021-12-30,Completed
45030,15034,2023-04-28,Completed
45031,15034,2022-04-20,Cancelled
45032,15034,2022-07-14,Completed
45033,15034,2021-09-09,Completed
45034,15037,2022-04-10,Completed
45035,15037,2022-11-29,Completed
45036,15037,2024-01-31,Cancelled
45037,15037,2023-08-02,Completed
45038,15038,2024-03-28,Completed
45039,15038,2023-08-09,Completed
45040,15038,2024-11-23,Completed
45041,15038,2023-09-22,Completed
45042,15039,2024-03-27,Completed
45043,15039,2022-02-11,Completed
45044,15039,2021-06-16,Completed
45045,15039,2023-07-26,Returned
45046,15040,2022-12-23,Completed
45047,15040,2021-11-11,Completed
45048,15040,2022-06-02,Completed
45049,15040,2024-12-19,Completed
45050,15040,2022-11-24,Completed
45051,15040,2021-06-17,Completed
45052,15041,2023-04-14,Completed
45053,15041,2023-04-25,Completed
45054,15041,2024-08-06,Completed
45055,15042,2024-11-15,Completed
45056,15042,2024-11-15,Completed
45057,15042,2021-10-07,Completed
45058,15043,2024-11-14,Completed
45059,15043,2023-03-17,Completed
45060,15043,2022-07-31,Completed
45061,15045,2021-11-16,Completed
45062,15045,2021-12-31,Completed
45063,15045,2024-06-26,Completed
45064,15046,2021-08-04,Completed
45065,15046,2021-11-10,Completed
45066,15046,2024-04-04,Completed
45067,15046,2024-05-09,Completed
45068,15046,2024-10-30,Completed
45069,15047,2024-05-19,Completed
45070,15047,2021-06-09,Returned
45071,15048,2023-08-06,Completed
45072,15048,2022-06-25,Completed
45073,15048,2021-07-10,Completed
45074,15048,2021-09-03,Completed
45075,15048,2021-06-02,Completed
45076,15048,2023-12-16,Completed
45077,15049,2022-05-28,Completed
45078,15049,2022-02-23,Completed
45079,15049,2024-06-09,Completed
45080,15050,2024-06-05,Completed
45081,15050,2024-11-20,Completed
45082,15050,2023-09-15,Completed
45083,15050,2023-04-06,Returned
45084,15051,2024-11-27,Returned
45085,15051,2022-11-16,Completed
45086,15051,2023-04-22,Completed
45087,15051,2023-10-18,Completed
45088,15052,2023-08-01,Completed
45089,15052,2023-01-26,Completed
45090,15053,2021-03-07,Completed
45091,15053,2023-03-26,Completed
45092,15053,2022-11-22,Completed
45093,15053,2022-04-29,Completed
45094,15053,2024-04-24,Completed
45095,15054,2024-07-17,Completed
45096,15054,2022-08-22,Completed
45097,15055,2023-01-29,Completed
45098,15055,2022-02-13,Completed
45099,15055,2021-04-03,Completed
45100,15056,2024-08-04,Completed
45101,15056,2023-08-21,Completed
45102,15056,2021-01-15,Completed
45103,15057,2023-11-18,Returned
45104,15057,2022-08-14,Completed
45105,15058,2021-06-18,Completed
45106,15058,2022-02-22,Completed
45107,15058,2021-12-03,Completed
45108,15059,2022-05-08,Completed
45109,15059,2024-08-02,Completed
45110,15059,2024-04-09,Completed
45111,15060,2022-08-13,Completed
45112,15060,2023-11-17,Completed
45113,15060,2023-09-09,Completed
45114,15060,2022-01-20,Completed
45115,15060,2024-07-29,Completed
45116,15061,2021-04-10,Completed
45117,15061,2021-02-08,Completed
45118,15062,2023-04-15,Completed
45119,15062,2021-08-26,Completed
45120,15063,2022-01-02,Completed
45121,15064,2021-10-11,Completed
45122,15064,2023-09-21,Completed
45123,15064,2024-09-19,Completed
45124,15064,2021-04-21,Completed
45125,15064,2021-06-19,Completed
45126,15065,2021-07-09,Completed
45127,15065,2024-09-30,Completed
45128,15066,2022-06-03,Completed
45129,15066,2021-01-24,Completed
45130,15066,2023-03-18,Completed
45131,15067,2021-10-18,Completed
45132,15068,2024-04-10,Completed
45133,15069,2024-11-03,Completed
45134,15071,2024-10-08,Completed
45135,15071,2022-04-04,Completed
45136,15071,2023-11-24,Completed
45137,15072,2023-10-03,Completed
45138,15072,2024-09-13,Completed
45139,15072,2023-03-05,Completed
45140,15072,2022-10-14,Completed
45141,15072,2023-10-01,Completed
45142,15073,2021-05-20,Completed
45143,15073,2023-09-15,Completed
45144,15073,2021-06-02,Completed
45145,15074,2022-04-07,Completed
45146,15074,2021-05-02,Completed
45147,15075,2022-09-29,Completed
45148,15075,2021-12-05,Completed
45149,15075,2022-07-12,Completed
45150,15075,2022-06-05,Completed
45151,15076,2024-05-28,Completed
45152,15077,2024-07-01,Completed
45153,15077,2024-04-10,Returned
45154,15077,2024-05-14,Returned
45155,15077,2024-08-23,Completed
45156,15077,2024-08-31,Completed
45157,15078,2022-06-20,Completed
45158,15078,2023-01-23,Completed
45159,15078,2023-02-22,Completed
45160,15078,2023-03-26,Returned
45161,15079,2022-02-26,Completed
45162,15079,2024-12-27,Completed
45163,15079,2021-05-16,Returned
45164,15080,2022-03-15,Completed
45165,15080,2022-06-24,Completed
45166,15080,2024-06-17,Completed
45167,15080,2024-05-20,Completed
45168,15081,2024-04-08,Completed
45169,15081,2024-08-24,Completed
45170,15081,2024-02-08,Completed
45171,15082,2022-12-11,Completed
45172,15082,2022-03-21,Completed
45173,15082,2023-01-15,Returned
45174,15083,2022-01-11,Completed
45175,15083,2022-06-19,Completed
45176,15083,2022-06-20,Completed
45177,15083,2023-05-21,Completed
45178,15084,2024-11-17,Completed
45179,15084,2022-12-11,Completed
45180,15084,2023-04-02,Completed
45181,15084,2023-09-29,Completed
45182,15085,2023-09-24,Completed
45183,15085,2022-05-12,Completed
45184,15086,2023-02-14,Completed
45185,15086,2022-08-23,Completed
45186,15086,2023-01-15,Completed
45187,15086,2024-04-08,Completed
45188,15087,2021-05-02,Returned
45189,15087,2022-08-24,Completed
45190,15087,2024-06-13,Completed
45191,15088,2024-05-30,Completed
45192,15088,2024-06-09,Completed
45193,15088,2024-07-14,Completed
45194,15088,2021-12-17,Completed
45195,15089,2022-04-17,Completed
45196,15089,2024-10-06,Completed
45197,15089,2024-07-30,Returned
45198,15089,2022-02-19,Completed
45199,15091,2023-02-16,Completed
45200,15091,2022-12-15,Returned
45201,15092,2023-05-25,Completed
45202,15092,2023-05-11,Completed
45203,15092,2022-11-26,Returned
45204,15092,2022-01-01,Completed
45205,15093,2021-11-07,Completed
45206,15094,2021-05-09,Completed
45207,15095,2024-04-09,Completed
45208,15095,2024-03-21,Completed
45209,15096,2021-05-09,Completed
45210,15096,2023-06-11,Returned
45211,15096,2022-11-15,Returned
45212,15096,2024-10-03,Completed
45213,15096,2022-06-21,Completed
45214,15097,2022-11-28,Completed
45215,15098,2024-09-26,Completed
45216,15098,2024-09-23,Completed
45217,15099,2022-07-27,Completed
45218,15099,2022-01-23,Cancelled
45219,15100,2021-04-07,Completed
45220,15100,2023-10-07,Completed
45221,15100,2024-01-14,Returned
45222,15101,2022-04-01,Completed
45223,15101,2024-07-13,Completed
45224,15101,2022-05-21,Completed
45225,15101,2021-11-07,Completed
45226,15102,2022-12-26,Completed
45227,15103,2024-07-14,Completed
45228,15104,2021-03-23,Completed
45229,15104,2024-07-23,Completed
45230,15104,2023-02-13,Returned
45231,15105,2022-02-25,Completed
45232,15105,2024-11-09,Completed
45233,15107,2024-08-28,Completed
45234,15107,2024-08-09,Completed
45235,15108,2024-10-02,Returned
45236,15108,2023-11-09,Completed
45237,15108,2023-02-12,Completed
45238,15109,2024-09-19,Completed
45239,15110,2021-06-02,Completed
45240,15110,2021-11-27,Completed
45241,15110,2021-04-28,Completed
45242,15111,2022-01-29,Completed
45243,15111,2024-07-20,Completed
45244,15111,2024-08-23,Completed
45245,15111,2021-12-04,Completed
45246,15112,2024-12-18,Completed
45247,15112,2023-06-18,Returned
45248,15112,2022-10-02,Cancelled
45249,15112,2023-06-02,Completed
45250,15112,2021-08-23,Completed
45251,15113,2024-08-02,Completed
45252,15113,2022-09-30,Completed
45253,15113,2021-05-12,Returned
45254,15113,2023-06-01,Completed
45255,15113,2023-10-24,Completed
45256,15113,2021-07-18,Completed
45257,15114,2023-03-29,Completed
45258,15114,2024-11-26,Completed
45259,15114,2024-04-11,Completed
45260,15115,2021-09-21,Completed
45261,15116,2024-11-05,Completed
45262,15116,2023-11-22,Completed
45263,15116,2023-10-24,Completed
45264,15116,2024-11-27,Completed
45265,15117,2022-12-25,Completed
45266,15117,2023-09-12,Completed
45267,15117,2023-07-27,Completed
45268,15119,2024-10-02,Completed
45269,15120,2024-02-26,Completed
45270,15120,2021-12-27,Completed
45271,15121,2021-02-28,Completed
45272,15121,2022-11-18,Completed
45273,15121,2023-11-03,Completed
45274,15122,2022-07-31,Completed
45275,15122,2021-03-12,Completed
45276,15122,2022-02-10,Completed
45277,15122,2022-11-17,Completed
45278,15123,2022-06-03,Returned
45279,15123,2022-12-26,Completed
45280,15124,2024-01-30,Completed
45281,15124,2021-04-03,Completed
45282,15124,2024-04-27,Completed
45283,15124,2023-05-29,Completed
45284,15124,2023-09-20,Completed
45285,15125,2022-11-13,Completed
45286,15125,2022-04-19,Completed
45287,15126,2023-11-29,Completed
45288,15126,2024-06-04,Returned
45289,15127,2024-07-29,Completed
45290,15128,2021-07-10,Cancelled
45291,15128,2022-02-13,Completed
45292,15128,2024-08-16,Completed
45293,15128,2021-07-13,Completed
45294,15128,2023-02-09,Completed
45295,15129,2022-04-24,Completed
45296,15129,2024-10-20,Completed
45297,15129,2022-05-20,Completed
45298,15129,2021-02-18,Completed
45299,15129,2021-06-01,Completed
45300,15130,2023-11-13,Completed
45301,15130,2024-07-06,Completed
45302,15130,2023-10-02,Completed
45303,15130,2023-10-23,Completed
45304,15130,2024-02-11,Completed
45305,15131,2023-11-30,Completed
45306,15131,2021-06-02,Completed
45307,15131,2023-12-04,Completed
45308,15131,2022-06-02,Cancelled
45309,15132,2023-07-22,Returned
45310,15132,2022-07-09,Returned
45311,15133,2024-03-27,Completed
45312,15133,2023-08-10,Completed
45313,15134,2024-08-18,Completed
45314,15134,2022-01-20,Completed
45315,15134,2021-04-22,Completed
45316,15134,2024-08-31,Completed
45317,15135,2023-05-04,Completed
45318,15135,2022-08-01,Completed
45319,15135,2023-01-21,Returned
